上肢,肩,44
上肢,腋窩,45
上肢,上腕,46
上肢,肘部,47
上肢,前腕,48
上肢,手関節,49
上肢,手,50
上肢,手掌,51
上肢,手背,52
上肢,手指,53
上肢,母指,54
上肢,示指,55
上肢,中指,56
上肢,環指,57
上肢,小指,58
