下肢,股関節,59
下肢,大転子部,60
下肢,大腿,61
下肢,膝,62
下肢,膝窩部,63
下肢,下腿,64
下肢,足関節,65
下肢,内果,66
下肢,外果,67
下肢,アキレス腱部,68
下肢,足,69
下肢,足背,70
下肢,足底,71
下肢,足趾,72
下肢,Ⅰ趾,73
下肢,Ⅱ趾,74
下肢,Ⅲ趾,75
下肢,Ⅳ趾,76
下肢,Ⅴ趾,77
