体幹,胸部,78
体幹,鎖骨下部,79
体幹,前胸部,80
体幹,側胸部,81
体幹,乳房,82
体幹,腹部,83
体幹,上腹部,84
体幹,下腹部,85
体幹,臍,86
体幹,背部,87
体幹,腰部,88
体幹,殿部,89
体幹,仙骨部,90
体幹,坐骨部,91
体幹,鼠径部,92
体幹,外陰部,93
体幹,陰嚢,94
体幹,陰茎,95
体幹,尿道,96
体幹,陰唇,97
体幹,会陰,98
体幹,肛門,99
